date,value
2023-05-31,65289.601
2023-06-01,65287.675
2023-06-02,65287.675
2023-06-03,65286.907
2023-06-04,65286.811
2023-06-05,65288.42
2023-06-06,65286.251
2023-06-07,65281.648
2023-06-08,65281.648
2023-06-09,65153.879
2023-06-10,65108.026
2023-06-11,65105.164
2023-06-12,65094.1695
2023-06-13,65073.3635
2023-06-14,65073.923
2023-06-15,65070.827
2023-06-16,65071.014
2023-06-17,65062.869
2023-06-18,65054.082
2023-06-19,65047.06050000001
2023-06-20,65038.559
2023-06-21,65040.01
2023-06-22,65035.191
2023-06-23,65030.111
2023-06-24,65022.73
2023-06-25,65017.567
2023-06-26,64986.822
2023-06-27,64986.284
2023-06-28,64986.569
2023-06-29,64986.569
2023-06-30,64975.592
2023-07-01,64974.843
2023-07-02,64974.164
2023-07-03,64974.925
2023-07-04,64970.349
2023-07-05,64965.155
2023-07-06,64960.88
2023-07-07,64951.456
2023-07-08,64921.165
2023-07-09,64922.449
2023-07-10,64934.052
2023-07-11,64929.241
2023-07-12,64929.241
2023-07-13,64927.343
2023-07-14,64924.141
2023-07-15,64921.235
2023-07-16,64926.345
2023-07-17,64921.255
2023-07-18,64918.57
2023-07-19,64914.916
2023-07-20,64917.106
2023-07-21,64921.974
2023-07-22,64920.291
2023-07-23,64937.728
2023-07-24,64925.924
2023-07-25,64966.645
2023-07-26,64946.161
2023-07-27,64925.512
2023-07-28,64925.512
2023-07-29,64919.321
2023-07-30,64919.198
2023-07-31,64919.198
2023-08-01,64885.172
2023-08-02,64883.14
2023-08-03,64888.764
2023-08-04,64888.384
2023-08-05,64888.384
2023-08-06,64892.849
2023-08-07,64885.901
2023-08-08,64882.383
2023-08-09,64878.284
2023-08-10,64877.963
2023-08-11,64877.058
2023-08-12,64884.705
2023-08-13,64877.873
2023-08-14,64879.198
2023-08-15,64873.58
2023-08-16,64873.58
2023-08-17,64868.372
2023-08-18,64862.033
2023-08-19,64858.834
2023-08-20,64857.131
2023-08-21,64857.131
2023-08-22,64854.156
2023-08-23,64847.669
2023-08-24,64844.264
2023-08-25,64669.469
2023-08-26,64671.763
2023-08-27,64671.338
2023-08-28,64659.971
2023-08-29,64649.812
2023-08-30,64647.29
2023-08-31,64652.945
2023-09-01,64652.945
2023-09-02,64653.130000000005
2023-09-03,64653.852
2023-09-04,64450.538
2023-09-05,64450.538
2023-09-06,64448.1155
2023-09-07,64451.326
2023-09-08,64450.348
2023-09-09,64450.348
2023-09-10,64447.426999999996
2023-09-11,64444.495
2023-09-12,64444.949
2023-09-13,64450.537
2023-09-14,64454.673
2023-09-15,64454.54
